Date	Code	Headline	Relevance
19-May	ANS	++ Migranti: Viminale, Onu pensi a Turchia e Corea Nord ++	0
19-May	GO8	ForMinistry (TR): No: 143, 19 May 2019, Press Release Regarding the Political Consultations Between Turkey and Bangladesh	0
19-May	BN	Brazil’s BNDES Removes Head of Amazon Fund That’s Under Scrutiny	0
19-May	BES	Agência Brasil: Government to announce new blocks in the Budget on Wednesday	1
19-May	BES	Manifestation in support of Bolsonaro creates friction in PSL	0
19-May	BES	Special committee chairman sees no possibility of new Social Security text	0
19-May	BN	EM Review: Trade War Angst Roiled Market as Assets Extend Losses	0
19-May	BES	States still resist plan to privatize gas distributors	1
19-May	BES	Moreira wants to submit a Social Security report in 15 days	0
19-May	BES	Maia receives special pension secretary and rapporteur for reform	0
19-May	WPT	One Way Out: Gang Members in Brazil Escape Death By Converting to Christianity on YouTube	0
19-May	BES	Folha: Government wants to stimulate competition among banks in the capitalization	1
19-May	BES	Folha: If government gives security, carriers guarantee supply, says CNT about stoppage	0
19-May	BES	UOL Brazil: 'There will be no new proposal of the Social Security', says the leader of the government in the House	0
19-May	BES	Value: Bolsonaro says to replicate texts that do not generally reflect his opinion	0
19-May	FTI	New York is a tough town for Brazil’s Bolsonaro	0
19-May	BES	Lauro Jardim: Crises fomented by Bolsonaro change strategy of parliamentarians for approval of Social Security	0
19-May	BES	Lauro Jardim: Bolsonaro starts flirting with re-election	0
20-May	BN	EM Review: Trade War Angst Roiled Market as Sell-off Deepened	0
20-May	BN	*INDONESIA ASKS BRAZIL TO LOWER PALM OIL IMPORT TARRIFS	0
20-May	BN	*INDONESIA ASKS BRAZIL TO INVEST IN LIVE CATTLE SECTRO: MINISTER	0
20-May	APW	11 People Killed in Reported Gun Attack At Bar in Brazil	0
20-May	BN	EM Review: Trade War Angst Roiled Market as Sell-off Deepened	0
20-May	ERO	Brasil.- Mueren al menos once personas en un tiroteo en un bar del norte de Brasil	0
20-May	BN	Turkey Tells Banks to Slow FX Purchases in Latest Lira Defense	1
20-May	BN	Turkey Steps Up Lira Defense With Move to Slow Down FX Purchases	0
20-May	BN	*TURKEY CONCERNED OVER ATTEMPTS TO UNDERMINE VENEZUELA GOVT: FM	0
20-May	DPA	Turkey targets 249 foreign ministry staff over entrance exam cheating	0
20-May	CTX	Spotlight: Turkey's ruling party changes strategy for Istanbul	1
20-May	GO9	EBRD: EBRD appoints Baris Dincer head of Ankara office	0
20-May	ANS	Turchia: scudetto Galatasaray, sconfitta 'squadra Erdogan'	0
20-May	BN	*TURKEY CENTRAL BANK DOESN'T OPEN 1-WEEK REPO AUCTION	1
20-May	TCB	Foreign Exchange Deposits	0
20-May	GO8	ForMinistry (TR): No: 144, 20 May 2019, Press Release Regarding the Visit of H.E. Mevlüt Çavusoglu, Minister of Foreign	0
20-May	GO8	Rep of Turkey CB: International Investment Position - Data - March 2019 May 20, 2019, 10:00:00 AM	1
20-May	BN	*TURKISH FOREIGN MINISTER TO VISIT GUATEMALA ON MAY 20-21	0
20-May	BN	EM Review: Trade War Angst Roiled Market as Sell-off Deepened	0
20-May	BFW	Turkey Politics and Economy Agenda for May 20, 2019	1
20-May	BFW	Turkish Press Digest: Economy and Political News, Columnists	0
20-May	BN	Turkey's Erdogan Says Russia May Deliver S-400 Missiles Soon	0
20-May	BI	Zambia's Central Bank May Get Snared Like Turkey on Rates	0
20-May	GO8	Rep of Turkey CB: Turkey Balance of Payments Current Account Balance	1
20-May	BFW	Brazil Budget Freeze Will Be Less Than BRL5b: Reuters	1
20-May	BLW	Brazil Backpedals, Agrees to Hold U.N. Climate Change Meeting	0
20-May	BFW	There Will Be No Substitute of Brazil Pension Bill: Lawmaker	1
20-May	BN	*THERE WILL BE NO SUBSTITUTE OF BRAZIL PENSION BILL: LAWMAKER	0
20-May	BFW	Brazil Committee To Vote Pension Bill in 15-20 Days: PSL Party	1
20-May	BFW	Brazil Govt Wants Few Amendments on Final Pension Reform	1
20-May	BFW	*BRAZIL COMMITTEE TO VOTE PENSION BILL IN 15-20 DAYS: PSL PARTY	0
20-May	BFW	*BOLSONARO: REFORM APPROVAL WILL TAKE BRAZIL OUT OF STAGNATION	1
20-May	BFW	*BRAZIL PRESIDENT JAIR BOLSONARO SPEAKS AT EVENT IN BRASILIA	0
20-May	BFW	*BRAZIL'S LORENZONI: PENSION REFORM TO BE APPROVED IN EARLY JUNE	1
20-May	BBO	Once Leaders, U.S. Markets Are Becoming Laggards: Robert Burgess	0
20-May	NPW	Man kills ex, then himself in Brazil government building	0
20-May	SBN	Bolsonaro abierto a proyecto alternativo para reforma pensional	0
20-May	BN	Bolsonaro Open to Alternative Bill to Overhaul Brazil’s Pensions	1
20-May	BFW	Brazil Pension Rapporteur Says He Bases Work on Govt’s Proposal	1
20-May	BFW	*REPORT ON BRAZIL PENSION BILL TO BE READY BY JUNE 15: LAWMAKER	1
20-May	BFW	*BRAZIL PENSION RAPPORTEUR SAYS HE BASES WORK ON GOVT'S PROPOSAL	0
21-May	NTX	Bolsonaro dice que sin reforma a jubilaciones faltarán salarios en 2024	1
21-May	BN	*PETROBRAS SAYS HASN'T RECEIVED GOVT ORDER TO REVISE FUEL POLICY	1
